timestamp,temperature,humidity,pm25,co2,gas
2026-04-23 06:45:24.591,28.3,63,25.4,692,228
2026-04-23 06:45:27.594,28.3,63,24.8,686,233
2026-04-23 06:45:30.600,28.0,63,29.3,706,238
2026-04-23 06:45:33.614,28.1,63,23.3,703,232
2026-04-23 06:45:36.623,28.1,61,23.3,699,225
2026-04-23 06:45:39.626,28.0,63,27.4,698,232
2026-04-23 06:45:42.633,28.9,64,22.8,722,227
2026-04-23 06:45:45.637,27.8,63,24.9,699,230
2026-04-23 06:45:48.653,27.9,62,23.0,672,237
2026-04-23 06:45:51.662,27.7,62,22.7,667,235
2026-04-23 06:45:54.670,27.9,63,24.5,680,234
2026-04-23 06:45:57.680,27.6,65,23.7,693,224
2026-04-23 06:46:00.685,27.8,64,25.4,715,237
2026-04-23 06:46:03.700,28.0,62,24.1,704,226
2026-04-23 06:46:06.708,28.4,62,23.5,676,239
2026-04-23 06:46:09.717,28.2,64,24.9,696,218
2026-04-23 06:46:12.722,28.2,61,22.1,713,232
2026-04-23 06:46:15.730,28.2,62,25.3,684,216
2026-04-23 06:46:18.744,28.2,64,26.9,703,220
2026-04-23 06:46:21.747,28.0,61,24.1,693,241
2026-04-23 06:46:24.751,28.0,64,24.0,708,233
2026-04-23 06:46:27.760,28.0,64,25.1,694,228
2026-04-23 06:46:30.767,27.8,63,25.2,702,230
2026-04-23 06:46:33.774,27.9,63,21.8,710,234
2026-04-23 06:46:36.790,28.4,63,26.8,691,230
2026-04-23 06:46:39.804,28.5,64,25.5,701,220
2026-04-23 06:46:42.807,27.8,65,26.5,708,245
2026-04-23 06:46:45.820,28.0,62,23.2,686,221
2026-04-23 06:46:48.828,27.9,64,24.1,700,219
2026-04-23 06:46:51.842,28.1,63,24.6,702,226
2026-04-23 06:46:54.843,27.9,62,25.1,699,232
2026-04-23 06:46:57.852,28.2,60,23.3,663,228
2026-04-23 06:47:00.864,28.4,63,24.2,721,217
2026-04-23 06:47:03.870,28.0,63,26.4,704,239
2026-04-23 06:47:06.874,27.9,63,25.4,693,237
2026-04-23 06:47:09.888,28.5,63,20.8,697,228
2026-04-23 06:47:12.891,28.0,65,24.9,667,240
2026-04-23 06:47:15.904,27.8,64,30.1,714,236
2026-04-23 06:47:18.912,27.4,63,26.3,690,222
2026-04-23 06:47:21.922,28.1,62,23.7,712,237
2026-04-23 06:47:24.934,27.8,65,24.9,678,245
2026-04-23 06:47:27.937,28.3,61,23.0,705,222
2026-04-23 06:47:30.952,28.1,62,26.5,698,216
2026-04-23 06:47:33.953,27.7,62,26.0,695,243
2026-04-23 06:47:36.966,28.0,64,24.0,699,227
2026-04-23 06:47:39.981,27.8,63,24.0,677,228
2026-04-23 06:47:42.987,28.2,62,23.2,697,235
2026-04-23 06:47:46.001,28.4,63,27.5,689,229
2026-04-23 06:47:49.006,28.1,63,22.8,701,232
2026-04-23 06:47:52.019,28.0,61,26.0,694,237
2026-04-23 06:47:55.025,28.3,62,25.5,692,233
2026-04-23 06:47:58.034,27.4,62,23.5,670,223
2026-04-23 06:48:01.044,27.8,64,23.5,709,230
2026-04-23 06:48:04.059,28.2,64,22.2,711,242
2026-04-23 06:48:07.061,27.9,64,27.9,691,229
2026-04-23 06:48:10.062,27.9,64,26.4,679,241
2026-04-23 06:48:13.066,28.2,63,28.2,670,231
2026-04-23 06:48:16.081,28.4,63,26.8,725,229
2026-04-23 06:48:19.094,28.5,64,24.1,692,224
2026-04-23 06:48:22.105,27.5,63,25.6,721,238
2026-04-23 06:48:25.120,27.9,61,23.8,706,225
2026-04-23 06:48:28.134,28.4,64,22.6,718,251
2026-04-23 06:48:31.143,28.4,61,26.1,696,232
2026-04-23 06:48:34.146,27.9,64,25.7,720,215
2026-04-23 06:48:37.153,28.0,64,25.0,702,231
2026-04-23 06:48:40.160,27.8,63,38.1,744,477
2026-04-23 06:48:43.168,28.2,64,50.8,826,693
2026-04-23 06:48:46.173,28.1,64,53.9,873,875
2026-04-23 06:48:49.188,28.3,63,66.3,885,1005
2026-04-23 06:48:52.194,28.3,62,65.7,871,1024
2026-04-23 06:48:55.198,28.2,63,62.3,877,991
2026-04-23 06:48:58.207,28.1,62,58.0,874,861
2026-04-23 06:49:01.268,27.6,61,47.5,809,678
2026-04-23 06:49:04.271,28.1,63,34.8,774,480
2026-04-23 06:49:07.281,28.1,63,24.6,717,212
2026-04-23 06:49:10.282,28.1,62,20.3,691,231
2026-04-23 06:49:13.285,28.0,64,25.2,703,201
2026-04-23 06:49:16.296,28.1,63,26.3,686,220
2026-04-23 06:49:19.302,28.0,63,24.8,703,219
2026-04-23 06:49:22.309,27.8,63,24.1,714,238
2026-04-23 06:49:25.317,29.0,61,24.4,710,218
2026-04-23 06:49:28.327,28.3,63,23.0,690,238
2026-04-23 06:49:31.329,28.6,64,24.7,706,240
2026-04-23 06:49:34.339,28.4,63,27.1,704,246
2026-04-23 06:49:37.354,28.7,62,24.3,697,241
2026-04-23 06:49:40.356,27.8,63,26.6,729,240
2026-04-23 06:49:43.363,28.4,63,29.3,739,239
2026-04-23 06:49:46.405,27.4,63,24.9,697,236
2026-04-23 06:49:49.378,27.6,65,70.8,710,229
2026-04-23 06:49:52.380,28.2,63,101.6,727,219
2026-04-23 06:49:55.382,28.0,62,100.4,696,230
2026-04-23 06:49:58.396,28.1,62,71.8,674,228
2026-04-23 06:50:01.400,27.8,62,24.9,704,222
2026-04-23 06:50:04.406,27.8,64,24.6,701,227
2026-04-23 06:50:07.407,27.8,62,26.0,711,242
2026-04-23 06:50:10.415,27.8,63,21.8,716,221
2026-04-23 06:50:13.423,27.7,61,28.0,689,208
2026-04-23 06:50:16.436,28.9,63,24.8,701,218
2026-04-23 06:50:19.446,27.7,64,23.7,702,238
2026-04-23 06:50:22.455,27.5,61,24.1,702,245
2026-04-23 06:50:25.470,28.3,63,38.2,775,496
2026-04-23 06:50:28.486,27.6,61,47.9,818,687
2026-04-23 06:50:31.497,27.9,64,56.0,867,883
2026-04-23 06:50:34.503,27.8,64,62.4,914,999
2026-04-23 06:50:37.511,27.8,63,63.6,936,1038
2026-04-23 06:50:40.524,28.4,62,63.2,890,1003
2026-04-23 06:50:43.534,28.6,64,54.3,896,876
2026-04-23 06:50:46.550,27.9,64,52.0,823,692
2026-04-23 06:50:49.552,28.3,61,35.3,736,487
2026-04-23 06:50:52.563,27.7,62,23.8,698,227
2026-04-23 06:50:55.574,28.1,64,24.2,715,251
2026-04-23 06:50:58.579,28.8,63,28.6,685,221
2026-04-23 06:51:01.587,27.6,63,27.2,679,216
2026-04-23 06:51:04.588,28.2,65,23.7,697,215
2026-04-23 06:51:07.594,27.6,63,22.1,718,223
2026-04-23 06:51:10.601,28.3,64,23.2,685,227
2026-04-23 06:51:13.616,28.4,64,24.5,708,239
2026-04-23 06:51:16.618,28.5,62,22.8,717,215
2026-04-23 06:51:19.628,27.8,63,26.5,702,218
2026-04-23 06:51:22.632,28.5,61,26.6,718,230
2026-04-23 06:51:25.632,28.0,63,25.5,690,232
2026-04-23 06:51:28.638,28.4,62,27.3,695,233
2026-04-23 06:51:31.640,27.9,65,24.6,707,242
2026-04-23 06:51:34.645,28.2,63,26.3,699,217
2026-04-23 06:51:37.658,28.2,65,25.1,709,247
2026-04-23 06:51:40.670,28.0,61,26.5,730,216
2026-04-23 06:51:43.674,27.8,62,27.3,723,242
2026-04-23 06:51:46.685,28.1,64,19.1,714,243
2026-04-23 06:51:49.689,27.6,63,23.5,686,222
2026-04-23 06:51:52.700,27.9,63,21.3,684,240
2026-04-23 06:51:55.702,27.4,63,25.0,720,232
2026-04-23 06:51:58.711,28.0,60,28.5,705,240
2026-04-23 06:52:01.724,28.0,63,23.7,676,229
2026-04-23 06:52:04.732,28.2,62,25.2,697,235
2026-04-23 06:52:07.738,27.9,64,21.3,680,222
2026-04-23 06:52:10.749,28.1,63,25.3,684,214
2026-04-23 06:52:13.758,28.1,63,29.9,712,232
2026-04-23 06:52:16.764,28.0,63,30.7,721,239
2026-04-23 06:52:19.774,28.5,64,27.7,713,243
2026-04-23 06:52:22.775,28.1,64,26.3,711,239
2026-04-23 06:52:25.786,28.2,66,26.2,711,233
2026-04-23 06:52:28.794,28.2,64,26.3,712,222
2026-04-23 06:52:31.803,28.3,63,22.3,689,224
2026-04-23 06:52:34.816,28.3,64,22.9,711,225
2026-04-23 06:52:37.825,28.4,63,23.5,679,238
2026-04-23 06:52:40.836,28.0,64,21.2,696,212
2026-04-23 06:52:43.843,27.8,62,28.1,700,235
2026-04-23 06:52:46.854,28.4,64,28.3,713,245
2026-04-23 06:52:49.865,28.3,62,25.9,690,226
2026-04-23 06:52:52.879,28.3,64,23.0,687,212
2026-04-23 06:52:55.881,27.6,66,25.7,735,219
2026-04-23 06:52:58.892,27.9,63,25.7,716,247
2026-04-23 06:53:01.900,28.2,62,27.0,707,225
2026-04-23 06:53:04.901,28.4,62,21.5,709,240
2026-04-23 06:53:07.912,28.1,63,23.7,709,252
2026-04-23 06:53:10.920,28.0,62,25.8,696,233
2026-04-23 06:53:13.921,27.5,61,25.1,689,214
2026-04-23 06:53:16.933,27.7,64,24.2,681,219
2026-04-23 06:53:19.942,28.0,62,27.2,681,222
2026-04-23 08:52:17.123,28.2,63,24.1,701,234
2026-04-23 08:52:20.090,27.6,62,26.5,702,233
2026-04-23 08:52:23.109,28.3,63,24.0,709,248
2026-04-23 08:52:26.119,28.3,63,21.0,687,234
2026-04-23 08:52:29.120,27.3,64,20.8,700,223
2026-04-23 08:52:32.124,28.4,63,23.6,702,255
2026-04-23 08:52:35.139,27.8,63,24.5,698,248
2026-04-23 08:52:38.155,27.9,63,25.8,715,231
2026-04-23 08:52:41.169,27.5,65,25.2,707,214
2026-04-23 08:52:44.176,28.3,61,27.3,693,228
2026-04-23 08:52:47.180,27.8,62,26.6,684,212
2026-04-23 08:52:50.182,28.2,62,28.2,696,229
2026-04-23 08:52:53.192,27.9,63,28.4,701,234
2026-04-23 08:52:56.205,28.1,62,25.6,697,235
2026-04-23 08:52:59.220,28.3,65,24.1,677,229
2026-04-23 08:53:02.221,28.6,62,27.5,676,246
2026-04-23 08:53:05.226,27.5,63,21.8,687,245
2026-04-23 08:53:08.237,28.0,65,29.3,710,238
2026-04-23 08:53:11.239,28.0,64,22.7,703,250
2026-04-23 08:53:14.250,27.8,62,25.9,677,236
2026-04-23 08:53:17.252,28.4,62,24.5,710,220
2026-04-23 08:53:20.271,28.1,64,23.5,697,244
2026-04-23 08:53:23.275,28.0,65,24.5,722,220
2026-04-23 08:53:26.288,28.0,64,26.8,682,241
2026-04-23 08:53:29.293,27.6,62,27.1,691,226
2026-04-23 08:53:32.301,27.8,64,25.3,693,226
2026-04-23 08:53:35.318,28.0,63,27.7,712,234
2026-04-23 08:53:38.331,28.1,63,25.5,705,217
2026-04-23 08:53:41.346,28.2,65,24.2,737,229
2026-04-23 08:53:44.356,28.4,64,24.5,709,240
2026-04-23 08:53:47.360,28.3,62,24.2,680,235
2026-04-23 08:53:50.364,27.9,62,25.2,691,235
2026-04-23 08:53:53.379,27.8,62,24.8,696,223
2026-04-23 08:53:56.393,28.1,61,23.3,648,244
2026-04-23 08:53:59.404,27.7,63,23.8,720,227
2026-04-23 08:54:02.406,27.5,64,25.3,678,217
2026-04-23 08:54:05.414,28.2,64,25.5,706,239
2026-04-23 08:54:08.428,27.8,64,27.3,686,218
2026-04-23 08:54:11.431,28.1,62,26.9,722,221
2026-04-23 08:54:14.446,28.5,61,26.7,706,230
2026-04-23 08:54:17.461,28.2,62,25.1,698,227
2026-04-23 08:54:20.468,28.2,63,26.3,716,232
2026-04-23 08:54:23.474,28.1,66,26.6,713,229
2026-04-23 08:54:26.490,27.9,63,27.4,693,236
2026-04-23 08:54:29.488,29.0,67,24.6,819,211
2026-04-23 08:54:32.492,28.9,70,22.6,911,219
2026-04-23 08:54:35.497,30.2,70,28.1,1002,246
2026-04-23 08:54:38.571,29.6,75,27.1,1081,237
2026-04-23 08:54:41.599,30.7,76,24.9,1127,239
2026-04-23 08:54:44.608,30.9,78,23.8,1163,246
2026-04-23 08:54:47.617,31.0,78,22.7,1208,234
2026-04-23 08:54:50.632,30.7,76,22.7,1231,254
2026-04-23 08:54:53.646,30.6,78,24.6,1161,222
2026-04-23 08:54:56.653,29.8,76,27.9,1124,229
2026-04-23 08:54:59.658,30.7,74,30.4,1063,219
2026-04-23 08:55:02.659,30.0,71,23.8,1016,251
2026-04-23 08:55:05.663,29.2,70,27.7,908,242
2026-04-23 08:55:08.706,28.3,66,25.6,804,223
2026-04-23 08:55:11.701,27.6,63,30.4,673,239
2026-04-23 08:55:14.723,27.9,63,23.2,719,250
2026-04-23 08:55:17.749,27.9,63,23.7,702,219
2026-04-23 08:55:20.763,28.0,62,26.3,721,220
2026-04-23 08:55:23.774,28.1,64,25.1,703,202
2026-04-23 08:55:26.790,27.7,64,23.8,691,222
2026-04-23 08:55:29.796,27.9,60,26.6,675,217
2026-04-23 08:55:32.803,28.1,63,21.7,700,216
2026-04-23 08:55:35.806,28.0,64,24.4,711,225
2026-04-23 08:55:38.820,28.5,63,26.5,687,225
2026-04-23 08:55:41.826,27.6,63,23.8,732,247
2026-04-23 08:55:44.831,27.7,62,26.7,697,235
2026-04-23 08:55:47.831,28.0,63,21.6,710,230
2026-04-23 08:55:50.841,28.1,64,29.0,715,233
2026-04-23 08:55:53.841,27.9,64,26.6,705,235
2026-04-23 08:55:56.848,28.2,62,25.7,694,224
2026-04-23 08:55:59.854,28.0,63,25.5,687,236
2026-04-23 08:56:02.869,27.7,64,29.5,700,228
2026-04-23 08:56:05.879,27.7,64,26.8,688,235
2026-04-23 08:56:08.892,28.2,63,22.8,682,222
2026-04-23 08:56:11.900,27.5,64,26.1,705,217
2026-04-23 08:56:14.908,27.9,63,21.2,719,237
2026-04-23 08:56:17.922,28.5,63,26.3,693,223
2026-04-23 08:56:20.929,28.4,65,29.4,744,229
2026-04-23 08:56:23.938,27.9,62,23.8,703,223
2026-04-23 08:56:26.946,28.0,63,22.3,702,233
2026-04-23 08:56:29.950,28.4,63,19.7,708,219
2026-04-23 08:56:32.963,28.1,64,25.8,686,231
2026-04-23 08:56:35.966,27.7,62,25.7,701,221
2026-04-23 08:56:38.983,27.9,65,26.2,701,227
2026-04-23 08:56:41.990,28.0,63,23.9,660,235
2026-04-23 08:56:45.001,28.0,65,25.8,719,244
2026-04-23 08:56:48.011,27.8,64,23.1,714,242
2026-04-23 08:56:51.014,28.0,63,24.3,690,237
2026-04-23 08:56:54.029,28.4,63,24.7,707,229
2026-04-23 08:56:57.034,27.7,61,26.0,706,246
2026-04-23 08:57:00.049,27.8,63,22.6,692,220
2026-04-23 08:57:03.054,27.8,62,26.1,721,230
2026-04-23 08:57:06.068,28.0,65,22.4,694,234
2026-04-23 08:57:09.068,28.1,64,23.0,702,223
2026-04-23 08:57:12.075,28.3,62,27.6,696,235
2026-04-23 08:57:15.086,28.1,64,27.9,717,233
2026-04-23 08:57:18.098,28.3,64,23.6,711,231
2026-04-23 08:57:21.106,28.1,62,22.8,716,213
2026-04-23 08:57:24.108,28.8,65,21.6,695,238
2026-04-23 08:57:27.109,27.8,63,28.8,702,236
2026-04-23 08:57:30.123,27.8,62,22.8,696,240
2026-04-23 08:57:33.129,28.1,62,24.0,684,226
2026-04-23 08:57:36.133,27.8,65,21.2,723,222
2026-04-23 08:57:39.134,27.8,64,23.4,717,230
2026-04-23 08:57:42.140,28.6,63,25.3,707,239
2026-04-23 08:57:45.141,28.3,64,24.8,701,230
2026-04-23 08:57:48.142,27.9,64,20.8,680,260
2026-04-23 08:57:51.151,28.1,64,24.5,658,228
2026-04-23 08:57:54.155,28.0,63,26.8,718,235
2026-04-23 08:57:57.167,28.3,63,24.7,682,207
2026-04-23 08:58:00.169,27.8,64,24.1,706,243
2026-04-23 08:58:03.176,27.8,63,45.8,742,694
2026-04-23 08:58:06.185,27.8,64,65.6,735,1072
2026-04-23 08:58:09.200,27.6,62,77.2,787,1339
2026-04-23 08:58:12.215,27.9,63,84.5,817,1425
2026-04-23 08:58:15.218,27.5,63,79.1,790,1336
2026-04-23 08:58:18.231,27.8,62,68.7,782,1066
2026-04-23 08:58:21.243,27.6,63,48.9,761,687
2026-04-23 08:58:24.244,27.5,62,24.4,700,225
2026-04-23 08:58:27.244,28.3,63,23.5,668,233
2026-04-23 08:58:30.249,28.2,64,27.3,704,229
2026-04-23 08:58:33.261,27.4,62,24.8,664,232
2026-04-23 08:58:36.272,27.8,63,23.7,700,234
2026-04-23 08:58:39.279,28.4,63,24.7,694,228
2026-04-23 08:58:42.281,28.0,64,26.9,710,241
2026-04-23 08:58:45.289,28.5,64,21.7,708,250
2026-04-23 08:58:48.295,28.5,63,23.4,703,217
2026-04-23 08:58:51.304,28.2,63,25.0,721,228
2026-04-23 08:58:54.318,27.1,62,25.9,693,226
2026-04-23 08:58:57.318,28.4,64,24.3,680,226
2026-04-23 08:59:00.324,28.1,63,23.7,714,229
2026-04-23 08:59:03.332,28.0,63,27.4,684,233
2026-04-23 08:59:06.335,28.2,64,26.3,688,213
2026-04-23 08:59:09.337,27.9,63,27.6,693,223
2026-04-23 08:59:12.345,28.9,64,27.7,704,227
2026-04-23 08:59:15.358,27.9,64,24.7,709,244
2026-04-23 08:59:18.367,28.2,62,25.7,732,220
2026-04-23 08:59:21.372,28.0,63,26.1,689,233
2026-04-23 08:59:24.385,28.0,63,23.7,679,244
2026-04-23 08:59:27.390,28.0,64,28.5,689,228
2026-04-23 08:59:30.403,27.9,63,26.9,718,228
2026-04-23 08:59:33.411,27.9,63,25.9,703,220
2026-04-23 08:59:36.419,27.4,62,26.7,680,218
2026-04-23 08:59:39.423,28.1,64,25.4,695,237
2026-04-23 08:59:42.434,27.8,64,27.1,675,231
2026-04-23 08:59:45.436,27.8,63,26.1,706,229
2026-04-23 08:59:48.445,28.0,63,26.1,693,239
2026-04-23 08:59:51.458,27.8,62,28.7,721,213
2026-04-23 08:59:54.468,27.9,63,26.6,688,222
2026-04-23 08:59:57.476,28.2,62,25.1,681,233
2026-04-23 09:00:00.482,27.7,63,22.7,686,244
2026-04-23 09:00:03.486,27.9,60,22.4,705,227
2026-04-23 09:00:06.486,28.0,64,27.8,700,241
2026-04-23 09:00:09.487,28.2,64,26.7,699,228
2026-04-23 09:00:12.495,28.0,63,27.4,677,220
2026-04-23 09:00:15.508,27.6,62,25.8,707,250
2026-04-23 09:00:18.515,27.6,62,25.9,727,232
2026-04-23 09:00:21.529,28.3,64,24.7,699,246
2026-04-23 09:00:24.529,28.1,63,26.7,709,247
2026-04-23 09:00:27.539,28.1,64,25.4,697,218
2026-04-23 09:00:30.542,27.9,63,26.2,715,216
2026-04-23 09:00:33.556,28.0,64,25.0,738,240
2026-04-23 09:00:36.556,27.9,63,26.1,691,227
2026-04-23 09:00:39.566,27.4,64,27.0,728,209
2026-04-23 09:00:42.574,27.8,63,25.8,688,226
2026-04-23 09:00:45.581,28.3,65,24.5,701,248
2026-04-23 09:00:48.590,27.8,62,26.1,674,246
2026-04-23 09:00:51.593,27.9,63,23.2,705,229
2026-04-23 09:00:54.604,27.9,63,25.9,689,254
2026-04-23 09:00:57.610,28.1,63,23.9,704,215
2026-04-23 09:01:00.625,27.4,64,29.0,702,219
2026-04-23 09:01:03.627,27.6,64,27.6,715,234
2026-04-23 09:01:06.631,27.2,64,25.9,698,221
2026-04-23 09:01:09.635,28.4,64,23.4,694,232
2026-04-23 09:01:12.639,28.1,62,70.6,706,249
2026-04-23 09:01:15.650,27.7,65,100.7,698,224
2026-04-23 09:01:18.661,28.1,62,101.9,714,226
2026-04-23 09:01:21.677,28.1,65,72.3,685,234
2026-04-23 09:01:24.685,27.9,62,24.1,693,224
2026-04-23 09:01:27.691,28.0,63,27.9,708,227
2026-04-23 09:01:30.695,28.0,62,23.0,691,230
2026-04-23 09:01:33.706,28.3,62,20.7,719,217
2026-04-23 09:01:36.720,27.8,62,22.4,676,246
2026-04-23 09:01:39.723,28.3,61,24.0,708,232
2026-04-23 09:01:42.737,27.8,62,22.6,703,227
2026-04-23 09:01:45.741,27.7,63,22.9,699,225
2026-04-23 09:01:48.747,28.0,63,27.3,680,225
2026-04-23 09:01:51.750,27.9,63,25.1,684,226
2026-04-23 09:01:54.751,28.2,62,24.6,724,210
2026-04-23 09:01:57.763,28.2,65,26.5,680,230
2026-04-23 09:02:00.777,28.4,63,24.2,692,225
2026-04-23 09:02:03.785,28.2,62,25.5,684,234
2026-04-23 09:02:06.789,27.7,63,26.0,708,229
2026-04-23 09:02:09.792,28.0,63,24.5,680,218
2026-04-23 09:02:12.796,27.9,65,19.1,685,214
2026-04-23 09:02:15.803,28.0,61,22.1,690,221
2026-04-23 09:02:18.819,28.2,63,23.6,689,236
2026-04-23 09:02:21.829,27.9,63,25.4,723,237
2026-04-23 09:02:24.834,28.1,64,24.3,715,236
2026-04-23 09:02:27.841,28.1,63,28.7,697,216
2026-04-23 09:02:30.853,27.4,63,26.7,702,238
2026-04-23 09:02:33.853,28.2,63,25.9,694,239
2026-04-23 09:02:36.859,27.7,64,25.1,694,240
2026-04-23 09:02:39.861,28.4,62,28.0,708,233
2026-04-23 09:02:42.867,28.0,63,22.6,690,232
2026-04-23 09:02:45.871,28.3,62,24.0,703,239
2026-04-23 09:02:48.874,27.9,62,29.5,709,242
2026-04-23 09:02:51.875,28.1,64,22.2,720,231
2026-04-23 09:02:54.879,27.8,60,26.2,694,223
2026-04-23 09:02:57.890,28.1,60,25.7,706,230
2026-04-23 09:03:00.891,27.4,63,24.5,716,258
2026-04-23 09:03:03.905,27.8,63,22.5,700,252
2026-04-23 09:03:06.921,28.2,61,25.6,674,255
2026-04-23 09:03:09.921,27.8,63,27.2,710,228
2026-04-23 09:03:12.935,28.1,63,23.5,694,238
2026-04-23 09:03:15.941,28.4,65,24.3,689,208
2026-04-23 09:03:18.944,28.5,60,23.6,706,231
2026-04-23 09:03:21.945,28.3,63,23.0,688,237
2026-04-23 09:03:24.946,28.2,63,25.4,714,226
2026-04-23 09:03:27.959,27.8,62,25.3,703,229
2026-04-23 09:03:30.974,28.1,64,25.5,700,222
2026-04-23 09:03:33.984,27.5,65,25.6,706,236
2026-04-23 09:03:36.993,27.7,62,23.9,697,245
2026-04-23 09:03:40.002,28.4,62,27.9,697,216
2026-04-23 09:03:43.009,27.8,64,21.9,697,226
2026-04-23 09:03:46.014,28.2,63,22.8,704,231
2026-04-23 09:03:49.020,28.5,62,25.8,692,214
2026-04-23 09:03:52.022,28.2,64,25.9,682,245
2026-04-23 09:03:55.032,28.1,64,27.7,690,238
2026-04-23 09:03:58.038,28.3,63,27.2,708,236
2026-04-23 09:04:01.048,27.8,63,23.4,728,246
2026-04-23 09:04:04.061,28.3,63,23.5,705,227
2026-04-23 09:04:07.074,28.5,63,25.9,711,244
2026-04-23 09:04:10.082,28.3,62,21.9,692,241
2026-04-23 09:04:13.088,28.7,64,27.3,712,231
2026-04-23 09:04:16.096,28.1,62,23.9,713,220
2026-04-23 09:04:25.598,27.8,64,23.9,708,229
2026-04-23 09:04:28.608,28.2,61,27.2,703,237
2026-04-23 09:04:31.621,27.9,63,22.9,707,234
2026-04-23 09:04:34.629,28.0,61,22.1,702,216
2026-04-23 09:04:37.631,28.2,63,27.2,697,237
2026-04-23 09:04:40.644,28.1,63,23.3,715,241
2026-04-23 09:04:43.650,28.2,61,24.5,693,240
2026-04-23 09:04:46.650,28.0,63,25.3,716,225
2026-04-23 09:04:49.664,27.9,65,27.9,698,225
2026-04-23 09:04:52.669,28.1,63,25.3,687,221
2026-04-23 09:04:55.677,28.2,63,23.4,694,233
2026-04-23 09:04:58.693,28.3,63,25.6,698,233
2026-04-23 09:05:01.695,28.4,63,27.5,700,231
2026-04-23 09:05:04.708,27.7,63,22.8,706,236
2026-04-23 09:05:07.711,28.2,63,26.0,703,214
2026-04-23 09:05:10.719,27.8,63,26.3,697,228
2026-04-23 09:05:13.732,27.6,64,24.7,727,227
2026-04-23 09:05:16.736,28.5,62,23.3,721,222
2026-04-23 09:05:19.740,27.8,63,25.9,697,219
2026-04-23 09:05:22.743,27.9,64,28.5,689,238
2026-04-23 09:05:25.743,28.0,62,25.3,692,229
2026-04-23 09:05:28.743,27.5,63,26.1,728,235
2026-04-23 09:05:31.746,28.7,63,24.3,708,224
2026-04-23 09:05:34.751,28.2,63,26.1,717,232
2026-04-23 09:05:37.757,27.9,64,26.0,671,230
2026-04-23 09:05:40.758,28.1,64,27.4,686,215
2026-04-23 09:05:43.760,27.9,64,22.6,720,229
2026-04-23 09:05:46.774,27.8,62,24.9,681,232
2026-04-23 09:05:49.784,27.9,63,26.0,707,232
2026-04-23 09:05:52.786,27.8,61,24.2,694,229
2026-04-23 09:05:55.790,27.7,62,24.5,689,214
2026-04-23 09:05:58.799,28.1,63,23.5,702,249
2026-04-23 09:06:01.805,27.6,62,26.7,673,237
2026-04-23 09:06:04.814,28.5,64,23.9,708,224
2026-04-23 09:06:07.816,27.9,63,20.1,694,232
2026-04-23 09:06:10.832,28.0,63,27.3,690,217
2026-04-23 09:06:13.833,28.3,65,22.5,721,233
2026-04-23 09:06:16.840,28.0,64,25.0,665,220
2026-04-23 09:06:19.849,28.3,63,24.0,707,233
2026-04-23 09:06:22.854,28.0,62,24.4,706,219
2026-04-23 09:06:25.869,28.0,64,23.6,689,239
2026-04-23 09:06:28.874,28.4,64,24.6,713,239
2026-04-23 09:06:31.876,28.1,63,21.5,704,227
2026-04-23 09:06:34.882,27.9,64,23.5,710,227
2026-04-23 09:06:37.886,28.3,61,27.6,714,228
2026-04-23 09:06:40.893,28.4,62,24.2,704,223
2026-04-23 09:06:43.896,28.0,65,24.8,697,223
2026-04-23 09:06:46.897,28.1,62,24.3,693,227
2026-04-23 09:06:49.906,27.9,62,23.8,675,244
2026-04-23 09:06:52.911,28.2,64,27.7,652,233
2026-04-23 09:06:55.913,28.1,63,28.4,686,224
2026-04-23 09:06:58.923,28.1,62,26.7,720,242
2026-04-23 09:07:01.938,27.9,63,26.0,680,221
2026-04-23 09:07:04.942,28.1,64,22.6,696,253
2026-04-23 09:07:07.950,27.8,61,29.4,692,228
2026-04-23 09:07:10.985,28.1,64,23.7,693,219
2026-04-23 09:07:13.991,27.9,65,23.4,705,232
2026-04-23 09:07:16.999,28.0,63,23.7,701,248
2026-04-23 09:07:20.002,28.4,63,25.6,724,228
2026-04-23 09:07:23.007,28.4,65,23.8,685,229
2026-04-23 09:07:26.013,28.4,61,23.6,716,239
2026-04-23 09:07:29.018,28.5,62,25.7,684,219
2026-04-23 09:07:32.032,28.2,62,27.2,707,233
2026-04-23 09:07:35.047,27.3,63,24.2,698,227
2026-04-23 09:07:38.053,27.7,63,24.8,716,207
2026-04-23 09:07:41.066,27.8,61,26.0,682,235
2026-04-23 09:07:44.069,27.5,64,20.8,708,240
2026-04-23 09:07:47.072,28.4,64,25.8,703,240
2026-04-23 09:07:50.078,28.2,64,24.8,700,234
2026-04-23 09:07:53.084,27.8,64,23.7,680,232
2026-04-23 09:07:56.095,27.6,62,28.9,687,234
2026-04-23 09:07:59.106,27.6,64,24.2,719,234
2026-04-23 09:08:02.115,28.3,63,25.4,723,220
2026-04-23 09:08:05.123,28.2,63,25.4,696,222
2026-04-23 09:08:08.139,28.0,63,26.1,709,220
2026-04-23 09:08:11.155,28.0,64,24.7,680,229
2026-04-23 09:08:14.156,27.8,63,23.3,694,215
2026-04-23 09:08:17.157,28.3,63,25.9,721,235
2026-04-23 09:08:20.171,28.5,62,23.1,711,233
2026-04-23 09:08:23.170,28.0,62,73.2,684,237
2026-04-23 09:08:26.175,28.4,65,102.0,717,229
2026-04-23 09:08:29.179,27.5,63,104.6,709,247
